address,full_address,HDB_latitude,HDB_longitude,Nearest_MRT_ID,Nearest_MRT,MRT_latitude,MRT_longitude,Nearest_bus_stop_ID,Nearest_bus_stop,bus_stop_latitude,bus_stop_longitude,Distance_m_Nearest_MRT,Distance_m_Nearest_bus_stop
426A YISHUN AVE 11,426A YISHUN AVENUE 11 FLORAL SPRING @ YISHUN SINGAPORE 761426,1.423080827,103.8464194,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59461,OPP BLK 419,1.42335625,103.8469594,1450.434793,67.36864331
347A YISHUN AVE 11,347A YISHUN AVENUE 11 ADORA GREEN SINGAPORE 761347,1.427939244,103.842677,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59651,BLK 348B,1.42711698,103.8416942,870.4733683,142.2297203
488 SEGAR RD,488 SEGAR ROAD SEGAR GROVE SINGAPORE 670488,1.389526709,103.771409,BP11,SEGAR LRT STATION,1.387772369,103.769598,44691,BLK 485,1.38826258,103.7714646,279.7306993,139.9180527
572 CHOA CHU KANG ST 52,572 CHOA CHU KANG STREET 52 LIMBANG GREEN SINGAPORE 680572,1.393717621,103.7453038,NS5,YEW TEE MRT STATION,1.397459258,103.7474322,45479,KRANJI PR SCH,1.39429508,103.7465204,476.7362461,149.689976
574 CHOA CHU KANG ST 52,574 CHOA CHU KANG STREET 52 LIMBANG GREEN SINGAPORE 680574,1.394414902,103.7451427,NS5,YEW TEE MRT STATION,1.397459258,103.7474322,45279,BLK 563,1.3956586,103.7454087,422.1821529,140.6720022
183C BOON LAY AVE,183C BOON LAY AVENUE BOON LAY GROVE SINGAPORE 643183,1.348656806,103.7090974,EW27,BOON LAY MRT STATION,1.338642112,103.7061638,21389,OPP ST. JOSEPH'S HME,1.3495144,103.7089646,1154.497323,95.97398871
265A PUNGGOL WAY,265A PUNGGOL WAY PUNGGOL EMERALD SINGAPORE 821265,1.405666869,103.8987156,PW7,SOO TECK LRT STATION,1.405278421,103.8972947,65401,OPP BLK 264A,1.40653182,103.8987118,163.8564852,95.64284365
463C SEMBAWANG DR,463C SEMBAWANG DRIVE SEMBAWANG RIVERLODGE SINGAPORE 753463,1.456235091,103.8142922,NS11,SEMBAWANG MRT STATION,1.449009398,103.8200406,58359,OPP BLK 484A CP,1.4561944,103.8146541,1023.519716,40.52526541
451A SENGKANG WEST WAY,451A SENGKANG WEST WAY FERNVALE FOLIAGE SINGAPORE 791451,1.394349194,103.8740538,SW4,THANGGAM LRT STATION,1.397246572,103.8756254,67579,BEF JLN KAYU,1.39483619,103.8734686,365.0082597,84.50209881
348D YISHUN AVE 11,348D YISHUN AVENUE 11 ADORA GREEN SINGAPORE 764348,1.426926621,103.842897,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59459,OPP HUAMIN PR SCH,1.42637371,103.842595,921.1080617,69.76497195
426C YISHUN AVE 11,426C YISHUN AVENUE 11 FLORAL SPRING @ YISHUN SINGAPORE 763426,1.422716492,103.8469637,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59461,OPP BLK 419,1.42335625,103.8469594,1522.925103,70.74284921
336B YISHUN ST 31,336B YISHUN STREET 31 YISHUN RIVERWALK SINGAPORE 762336,1.43137338,103.8443314,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59649,OPP BLK 333C,1.4313915,103.845705,1062.985166,152.8741885
426D YISHUN AVE 11,426D YISHUN AVENUE 11 FLORAL SPRING @ YISHUN SINGAPORE 764426,1.423122016,103.8474982,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59469,BLK 419,1.42357927,103.8474796,1554.775881,50.60319537
336C YISHUN ST 31,336C YISHUN STREET 31 YISHUN RIVERWALK SINGAPORE 763336,1.431840547,103.8441335,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59641,BET BLKS 333C/333D,1.43152,103.8457231,1053.593884,180.4145856
486 SEGAR RD,486 SEGAR ROAD SEGAR GROVE SINGAPORE 670486,1.389240608,103.7716208,BP11,SEGAR LRT STATION,1.387772369,103.769598,44691,BLK 485,1.38826258,103.7714646,277.5478286,109.5328139
487 SEGAR RD,487 SEGAR ROAD MY FIRST SKOOL SINGAPORE 670487,1.389173062,103.7711062,BP11,SEGAR LRT STATION,1.387772369,103.769598,44691,BLK 485,1.38826258,103.7714646,228.3847421,108.2910128
166A TECK WHYE CRES,166A TECK WHYE CRESCENT TECK WHYE CREST SINGAPORE 681166,1.383293601,103.7530259,BP3,KEAT HONG LRT STATION,1.378595443,103.7490711,44969,AFT TECK WHYE WALK,1.382146,103.754489,680.8697725,206.4324707
183B BOON LAY AVE,183B BOON LAY AVENUE BOON LAY GROVE SINGAPORE 642183,1.348326131,103.7096901,EW27,BOON LAY MRT STATION,1.338642112,103.7061638,21421,BLK 176,1.34720307,103.710326,1140.456362,142.9288776
265C PUNGGOL WAY,265C PUNGGOL WAY PUNGGOL EMERALD SINGAPORE 823265,1.40499729,103.8985186,PW7,SOO TECK LRT STATION,1.405278421,103.8972947,65141,AFT SOO TECK STN,1.40454805,103.8971639,139.705626,158.7345914
265B PUNGGOL WAY,265B PUNGGOL WAY PUNGGOL EMERALD SINGAPORE 822265,1.405199693,103.8986626,PW7,SOO TECK LRT STATION,1.405278421,103.8972947,65401,OPP BLK 264A,1.40653182,103.8987118,152.4771507,147.4015944
463A SEMBAWANG DR,463A SEMBAWANG DRIVE SEMBAWANG RIVERLODGE SINGAPORE 751463,1.455598437,103.8140452,NS11,SEMBAWANG MRT STATION,1.449009398,103.8200406,58359,OPP BLK 484A CP,1.4561944,103.8146541,987.9160495,94.52137166
426B YISHUN AVE 11,426B YISHUN AVENUE 11 FLORAL SPRING @ YISHUN SINGAPORE 762426,1.422721485,103.8463669,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59461,OPP BLK 419,1.42335625,103.8469594,1464.875463,96.30084396
428B YISHUN AVE 11,428B YISHUN AVENUE 11 FLORAL SPRING @ YISHUN SINGAPORE 762428,1.422078154,103.8472334,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59461,OPP BLK 419,1.42335625,103.8469594,1584.046918,144.5779472
485 SEGAR RD,485 SEGAR ROAD SEGAR GROVE SINGAPORE 670485,1.388681324,103.7713126,BP11,SEGAR LRT STATION,1.387772369,103.769598,44691,BLK 485,1.38826258,103.7714646,215.6647644,49.29724834
265D PUNGGOL WAY,265D PUNGGOL WAY PUNGGOL EMERALD SINGAPORE 824265,1.40482605,103.8983017,PW7,SOO TECK LRT STATION,1.405278421,103.8972947,65141,AFT SOO TECK STN,1.40454805,103.8971639,122.7220847,130.3016021
452B SENGKANG WEST WAY,452B SENGKANG WEST WAY FERNVALE FOLIAGE SINGAPORE 792452,1.3935922,103.8739756,SW5,FERNVALE LRT STATION,1.391911673,103.8763003,67579,BEF JLN KAYU,1.39483619,103.8734686,318.5289553,148.6749551
452A SENGKANG WEST WAY,452A SENGKANG WEST WAY FERNVALE FOLIAGE SINGAPORE 791452,1.39354732,103.874486,SW5,FERNVALE LRT STATION,1.391911673,103.8763003,67639,BLK 436A,1.393047,103.875914,271.0675491,168.2718184
782A WOODLANDS CRES,782A WOODLANDS CRESCENT WOODLANDS MEADOW SINGAPORE 731782,1.447466503,103.8026613,NS10,ADMIRALTY MRT STATION,1.440538153,103.8009776,47671,OPP ADMIRALTY SEC SCH,1.446563,103.803336,788.6823596,124.9740067
348A YISHUN AVE 11,348A YISHUN AVENUE 11 ADORA GREEN SINGAPORE 761348,1.427353081,103.8412192,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59651,BLK 348B,1.42711698,103.8416942,728.8546364,58.95389246
347B YISHUN AVE 11,347B YISHUN AVENUE 11 ADORA GREEN SINGAPORE 762347,1.427495093,103.8423771,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59651,BLK 348B,1.42711698,103.8416942,848.3961464,86.74036753
348C YISHUN AVE 11,348C YISHUN AVENUE 11 ADORA GREEN SINGAPORE 763348,1.42714143,103.8422313,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59651,BLK 348B,1.42711698,103.8416942,843.3162934,59.83461187
